"_id","_labels","_applyNeo4jNaming","_classLabel","_dataTypePropertyLabel","_domainRel","_handleMultival","_handleRDFTypes","_handleVocabUris","_keepCustomDataTypes","_keepLangTag","_objectPropertyLabel","_rangeRel","_subClassOfRel","_subPropertyOfRel","date","description","exhibit","height","img","name","sitelink","uri","width","_start","_end","_type"
"1653",":Paintings","","","","","","","","","","","","","","1645-01-01T00:00","painting by Rembrandt","","20.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20195.jpg","Joseph's dream","2","http://www.wikidata.org/entity/Q16600465","27.0",,,
"1654",":City","","","","","","","","","","","","","","","London borough in inner south London","","","","London Borough of Southwark","","http://www.wikidata.org/entity/Q730706","",,,
"1655",":Paintings","","","","","","","","","","","","","","1638-01-01T00:00","painting by Rembrandt van Rijn","","126.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20146.jpg","The Wedding of Samson","4","http://www.wikidata.org/entity/Q16614604","175.0",,,
"1656",":Paintings","","","","","","","","","","","","","","1654-01-01T00:00","painting by Rembrandt, 1654, Kassel","","72.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Self-portrait%20%28Kassel%29.jpg","Self portrait with black baret and golden chain","2","http://www.wikidata.org/entity/Q19844627","58.5",,,
"1657","","","","","","","","","","","","","","","","municipality in Norway","","","","Oslo Municipality","","http://www.wikidata.org/entity/Q5245991","",,,
"1658",":Paintings","","","","","","","","","","","","","","1630-01-01T00:00","painting by Rembrandt","","","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20The%20Foot%20Operation.jpg","The Foot Operation","0","http://www.wikidata.org/entity/Q21549398","",,,
"1659",":Keyword","","","","","","","","","","","","","","","skilled trade","","","","carpentry","39","http://www.wikidata.org/entity/Q203605","",,,
"1660",":Paintings","","","","","","","","","","","","","","1630-01-01T00:00","work by Rembrandt","","697.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20-%20Portrait%20of%20the%20Artist%20as%20a%20Young%20Man%20-%20Google%20Art%20Project.jpg","Portrait of the Artist as a Young Man","0","http://www.wikidata.org/entity/Q21449987","570.0",,,
"1661",":Paintings","","","","","","","","","","","","","","1630-01-01T00:00","painting by Rembrandt","","21.5","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmenszoon%20van%20Rijn%20-%20Bust%20of%20an%20Old%20Man%20in%20a%20Fur%20Cap.JPG","Bust of an Old Man in a Fur Cap","0","http://www.wikidata.org/entity/Q21449986","17.0",,,
"1662",":Paintings","","","","","","","","","","","","","","1631-01-01T00:00","painting by Rembrandt","","65.3","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20%28Leiden%201606-Amsterdam%201669%29%20-%20A%20Young%20Man%20Wearing%20a%20Turban%20-%20RCIN%20404522%20-%20Royal%20Collection.jpg","A Young Man Wearing a Turban","0","http://www.wikidata.org/entity/Q21528870","51.0",,,
"1663",":Paintings","","","","","","","","","","","","","","1640-01-01T00:00","painting by Rembrandt","","","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20-%20Studie%20van%20een%20oude%20vrouw%20in%20een%20witte%20dop.jpg","Oil Study of a Woman Lit Obliquely from Behind","0","http://www.wikidata.org/entity/Q21597679","",,,
"1664",":Keyword","","","","","","","","","","","","","","","water source","","","","spring","108","http://www.wikidata.org/entity/Q124714","",,,
"1665",":Paintings","","","","","","","","","","","","","","1643-01-01T00:00","painting by Rembrandt","","104.5","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20-%20Portrait%20of%20a%20man%20in%20a%20doorway.jpg","Portrait of a Standing Man in Doorway","0","http://www.wikidata.org/entity/Q21540502","78.5",,,
"1666",":Paintings","","","","","","","","","","","","","","1634-01-01T00:00","painting by Rembrandt","","","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Cupid%20Blowing%20a%20Soap%20Bubble.jpg","Cupid Blowing a Soap Bubble","0","http://www.wikidata.org/entity/Q21598760","",,,
"1667","","","","","","","","","","","","","","","","","","58.4","","Rembrandt's sister,or Portrait of a Girl","","http://www.wikidata.org/entity/Q21836131","45.7",,,
"1668",":Paintings","","","","","","","","","","","","","","1643-01-01T00:00","painting by Rembrandt","","61.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20-%20Portrait%20of%20a%20seated%20woman%20with%20a%20book%20and%20spectacles.jpg","Old Woman with Spectacles","0","http://www.wikidata.org/entity/Q21706049","49.0",,,
"1669",":Collection","","","","","","","","","","","","","","","art museum in Omaha, Nebraska","","","","Joslyn Art Museum","9","http://www.wikidata.org/entity/Q1372546","",,,
"1670",":Keyword","","","","","","","","","","","","","","","king of Israel and Judah","","","","David","111","http://www.wikidata.org/entity/Q41370","",,,
"1671",":Paintings","","","","","","","","","","","","","","1658-01-01T00:00","painting by Rembrandt van Rijn","","54.5","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20-%20Philemon%20and%20Baucis%20%28National%20Gallery%20of%20Art%29.jpg","Philemon and Baucis","1","http://www.wikidata.org/entity/Q20177472","68.5",,,
"1672",":Paintings","","","","","","","","","","","","","","1633-01-01T00:00","painting by the workshop of Rembrandt","","62.5","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20%28workshop%29%20-%20Portrait%20of%20a%20Woman%20-%20Q21515145%20-%20%28without%20frame%29.jpg","Portrait of a young woman with a pleated collar and a lace cap","1","http://www.wikidata.org/entity/Q21515145","50.5",,,
"1673",":Paintings","","","","","","","","","","","","","","1663-01-01T00:00","painting by Rembrandt","","107.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20061.jpg","Homer","3","http://www.wikidata.org/entity/Q11710021","82.0",,,
"1674",":Keyword","","","","","","","","","","","","","","","garment worn by men from the 15th to the 17th century","","","","doublet","19","http://www.wikidata.org/entity/Q445972","",,,
"1675",":Paintings","","","","","","","","","","","","","","1653-01-01T00:00","painting by Rembrandt","","82.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20111.jpg","Portrait of an Old Woman in a Fur Robe","0","http://www.wikidata.org/entity/Q21504492","72.0",,,
"1676",":City","","","","","","","","","","","","","","","district in the London Borough of Southwark, England","","","","Dulwich","","http://www.wikidata.org/entity/Q146766","",,,
"1677",":Paintings","","","","","","","","","","","","","","1659-01-01T00:00","painting by Rembrandt van Rijn","","40.3","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20-%20Tobit%20en%20zijn%20vrouw%20%281659%29.jpg","Tobit and Anna","2","http://www.wikidata.org/entity/Q19925707","54.0",,,
"1678",":Paintings","","","","","","","","","","","","","","1633-01-01T00:00","painting by Rembrandt","","","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%2C%20A%20Bust%20of%20an%20Old%20Man%2C%201633.jpg","Bust of a Bearded Old Man","0","http://www.wikidata.org/entity/Q21519504","",,,
"1679",":Collection","","","","","","","","","","","","","","","art museum in Tokyo, Japan","","","","Artizon Museum","16","http://www.wikidata.org/entity/Q913808","",,,
"1680",":Keyword","","","","","","","","","","","","","","","type of table often used in a school or office setting","","","","desk","41","http://www.wikidata.org/entity/Q1064858","",,,
"1681",":Collection","","","","","","","","","","","","","","","castle residency in Warsaw, Poland","","","","Royal Castle","34","http://www.wikidata.org/entity/Q756098","",,,
"1682",":Paintings","","","","","","","","","","","","","","1642-01-01T00:00","painting by Rembrandt, 1642, Royal Collection","","70.4","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20%28Leiden%201606-Amsterdam%201669%29%20-%20Self-Portrait%20in%20a%20Flat%20Cap%20-%20RCIN%20404120%20-%20Royal%20Collection.jpg","Self-Portrait in a Flat Cap","1","http://www.wikidata.org/entity/Q21448628","58.8",,,
"1683",":Keyword","","","","","","","","","","","","","","","container for arrows, bolts, or darts","","","","quiver","33","http://www.wikidata.org/entity/Q222560","",,,
"1684",":Keyword","","","","","","","","","","","","","","","musical instrument that generates tones by one or more strings stretched between two points","","","","string instrument","73","http://www.wikidata.org/entity/Q1798603","",,,
"1685",":Collection","","","","","","","","","","","","","","","house and former monastery in Nottinghamshire, England","","","","Welbeck Abbey","5","http://www.wikidata.org/entity/Q2390615","",,,
"1686",":Paintings","","","","","","","","","","","","","","1633-01-01T00:00","painting by Rembrandt","","63.6","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20228.jpg","Portrait of a Woman with Millstone Collar","0","http://www.wikidata.org/entity/Q21421143","47.3",,,
"1687",":Paintings","","","","","","","","","","","","","","1630-01-01T00:00","painting by Rembrandt","","68.5","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20033.jpg","The Good Samaritan","0","http://www.wikidata.org/entity/Q21558277","57.3",,,
"1688",":Keyword","","","","","","","","","","","","","","","group of people affiliated by consanguinity, affinity, or co-residence","","","","family","208","http://www.wikidata.org/entity/Q8436","",,,
"1689",":Keyword","","","","","","","","","","","","","","","piece of cloth for personal use","","","","handkerchief","67","http://www.wikidata.org/entity/Q192411","",,,
"1690",":Paintings","","","","","","","","","","","","","","1650-01-01T00:00","work by Rembrandt","","25.5","http://commons.wikimedia.org/wiki/Special:FilePath/Christ%2C%20by%20circle%20of%20Rembrandt%20van%20Rijn.jpg","Head of Christ","0","http://www.wikidata.org/entity/Q21485898","21.0",,,
"1691",":Keyword","","","","","","","","","","","","","","","loss of hair from the head or body","","","","alopecia","61","http://www.wikidata.org/entity/Q2697787","",,,
"1692",":Keyword","","","","","","","","","","","","","","","common bovine draft and riding animal","","","","ox","61","http://www.wikidata.org/entity/Q473194","",,,
"1693","","","","","","","","","","","","","","","","Dutch commander of the fleet","","","","Philips van Dorp","","http://www.wikidata.org/entity/Q2213123","",,,
"1694",":Keyword","","","","","","","","","","","","","","","band encircling the arm, sometimes worn for identification or in mourning","","","","armband","15","http://www.wikidata.org/entity/Q680343","",,,
"1695",":City","","","","","","","","","","","","","","","one of 5 administrative boroughs of Florence","","","","borough 1 of Florence","","http://www.wikidata.org/entity/Q3927157","",,,
"1696",":Collection","","","","","","","","","","","","","","","national museum of the state of Israel in Jerusalem","","","","Israel Museum","86","http://www.wikidata.org/entity/Q46815","",,,
"1697",":Keyword","","","","","","","","","","","","","","","set of two people linked in a physical and emotional community","","","","couple","12","http://www.wikidata.org/entity/Q219160","",,,
"1698","","","","","","","","","","","","","","","","biblical scene of Jesus blessing children and popular theme in art","","","","The Little Children","","http://www.wikidata.org/entity/Q1269132","",,,
"1699",":Collection","","","","","","","","","","","","","","","art museum in Ontario, Canada","","","","Agnes Etherington Art Centre","4","http://www.wikidata.org/entity/Q4693034","",,,
"1700",":Paintings","","","","","","","","","","","","","","1634-01-01T00:00","painting by Rembrandt","","70.5","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Portrait%20of%20a%20Young%20Bachelor.jpg","Portrait of a Young Bachelor","0","http://www.wikidata.org/entity/Q21504269","52.0",,,
"1701",":Paintings","","","","","","","","","","","","","","1637-01-01T00:00","painting by Rembrandt","","133.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20-%20Portrait%20of%20an%20old%20man%20in%20aan%20armchair%20-%20Bridgewater%20collection.jpg","Portrait of a man in an armchair (Bridgewater)","0","http://www.wikidata.org/entity/Q21570153","104.0",,,
"1702",":Keyword","","","","","","","","","","","","","","","protagonist in the Book of Daniel of the Hebrew Bible","","","","Daniel","69","http://www.wikidata.org/entity/Q171724","",,,
"1703",":Collection","","","","","","","","","","","","","","","country house in Belton near Grantham, Lincolnshire, England","","","","Belton House","14","http://www.wikidata.org/entity/Q2415840","",,,
"1704",":Keyword","","","","","","","","","","","","","","","Biblical episode and artistic theme","","","","Raising of Lazarus","18","http://www.wikidata.org/entity/Q3937194","",,,
"1705",":Keyword","","","","","","","","","","","","","","","Biblical character","","","","Isaac","91","http://www.wikidata.org/entity/Q671872","",,,
"1706",":Collection","","","","","","","","","","","","","","","art museum in Abu Dhabi","","","","Louvre Abu Dhabi","28","http://www.wikidata.org/entity/Q3176133","",,,
"1707","","","","","","","","","","","","","","","","painting by Rembrandt or Bol","","","","Young woman holding a carnation","","http://www.wikidata.org/entity/Q21706031","",,,
"1708",":Keyword","","","","","","","","","","","","","","","bed with a canopy, with or without vertical supports and often with a curtain","","","","canopy bed","5","http://www.wikidata.org/entity/Q3256519","",,,
"1709",":Keyword","","","","","","","","","","","","","","","perennial woody plant","","","","tree","233","http://www.wikidata.org/entity/Q10884","",,,
"1710",":Keyword","","","","","","","","","","","","","","","Roman goddess of wisdom and sponsor of arts, trade, and defense","","","","Minerva","75","http://www.wikidata.org/entity/Q126916","",,,
"1711",":Keyword","","","","","","","","","","","","","","","one who serves as part of an organized armed military force","","","","soldier","108","http://www.wikidata.org/entity/Q4991371","",,,
"1712",":Paintings","","","","","","","","","","","","","","1657-01-01T00:00","painting by Rembrandt","","24.5","http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20-%20Head%20of%20a%20Bearded%20Old%20Man.jpg","Head of a Bearded Old Man","0","http://www.wikidata.org/entity/Q21541657","19.7",,,
